pandaid,ddmerrordiag
4603393553,expected output panda.um.user.qhu.data18_hi.HFMuonAna_Jan9_2020.physics_HardProbes.AOD.t0pro22_v01.log.20236988.003049.log.tgz is missing in pilot XML
4602568003,expected output panda.um.group.phys-exotics.mc16_13TeV.366010.CAOD_HIGG5D1.e6695_s3126_r10724_p3717.32-16-TCCPF-6.log.20233205.000018.log.tgz is missing in pilot XML
4603382422,expected output panda.um.user.qhu.data18_hi.HFMuonAna_Jan9_2020.physics_HardProbes.AOD.t0pro22_v01.log.20236988.002386.log.tgz is missing in pilot XML
4603382395,expected output panda.um.user.qhu.data18_hi.HFMuonAna_Jan9_2020.physics_HardProbes.AOD.t0pro22_v01.log.20236988.002380.log.tgz is missing in pilot XML
4603382379,expected output panda.um.user.qhu.data18_hi.HFMuonAna_Jan9_2020.physics_HardProbes.AOD.t0pro22_v01.log.20236988.002376.log.tgz is missing in pilot XML
4603017185,expected output 9f8d59c2-087f-4151-8e5f-135758d88d9c_57158.job.log.tgz is missing in pilot XML
4603498822,expected output panda.um.user.jeouelle.21.2.82.ztrack.100.data18_hi.5TeV.00366011.physics_HardProbes.merge.AOD.f1027_m2037.log.20231031.000984.log.tgz is missing in pilot XML
4603225832,expected output panda.um.user.chelling.mc16_13TeV.410470.ttbar_nonallhad_fastsim.flatNtuple.log.20166545.006109.log.tgz is missing in pilot XML
4603225753,expected output panda.um.user.chelling.mc16_13TeV.410470.ttbar_nonallhad_fastsim.flatNtuple.log.20166545.006076.log.tgz is missing in pilot XML
4603225837,expected output panda.um.user.chelling.mc16_13TeV.410470.ttbar_nonallhad_fastsim.flatNtuple.log.20166545.006111.log.tgz is missing in pilot XML
4603154552,expected output group.det-indet.mc15_13TeV.361035.Pythia8EvtGen_A2MSTW2008LO_minbias_inelastic_high.TRTxAOD.e3581_s2876_trt113-02.log.20232706.050188.log.tgz is missing in pilot XML
4603115691,expected output panda.um.user.chelling.mc16_13TeV.410470.ttbar_nonallhad_fastsim.flatNtuple.log.20166545.006021.log.tgz is missing in pilot XML
4603225782,expected output panda.um.user.chelling.mc16_13TeV.410470.ttbar_nonallhad_fastsim.flatNtuple.log.20166545.006085.log.tgz is missing in pilot XML
4603225808,expected output panda.um.user.chelling.mc16_13TeV.410470.ttbar_nonallhad_fastsim.flatNtuple.log.20166545.006097.log.tgz is missing in pilot XML
4603085340,expected output panda.um.user.chelling.mc16_13TeV.410470.ttbar_nonallhad_fullsim.flatNtuple.log.20166522.007686.log.tgz is missing in pilot XML
4602790372,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004871.log.tgz is missing in pilot XML
4602790373,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004872.log.tgz is missing in pilot XML
4602790384,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004883.log.tgz is missing in pilot XML
4602790385,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004884.log.tgz is missing in pilot XML
4602790386,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004885.log.tgz is missing in pilot XML
4602664769,expected output panda.um.user.chelling.mc16_13TeV.410470.ttbar_nonallhad_fastsim.flatNtuple.log.20166545.005962.log.tgz is missing in pilot XML
4602561191,expected output panda.um.user.jbarkelo.410655.PowhegPythia8EvtGen.DAOD_TOPQ1.e6552_e5984_s3126_s3136_r10724_r10726_p3832.ReSys2-v2.log.20124384.001038.log.tgz is missing in pilot XML
4602566993,expected output panda.um.user.mcfayden.410482.PhPy8EG.DAOD_TOPQ1.e6454_a875_r10201_p3832.ttau_2017_tt_11.log.20230461.002689.log.tgz is missing in pilot XML
4603234596,expected output 252829a6-52a2-490d-a2ea-747d91fac50f_53694.1.job.log.tgz is missing in pilot XML
4602556269,expected output panda.um.user.mcfayden.410470.PhPy8EG.DAOD_TOPQ1.e6337_a875_r10201_p3832.ttau_2017_tt_13.log.20230146.003406.log.tgz is missing in pilot XML
4602885492,expected output panda.um.user.fkrieter.XAMPP.HadHad.CC_v3.bkg_MC16d.Sherpa221_Wenu.log.20235083.000820.log.tgz is missing in pilot XML
4603252621,expected output output.1.7593ee62-cf98-4a80-bdf1-9c7715619524_70912.pool.root is missing in pilot XML
4603143575,expected output group.det-indet.mc15_13TeV.361035.Pythia8EvtGen_A2MSTW2008LO_minbias_inelastic_high.TRTxAOD.e3581_s2876_trt113-02.log.20232706.048593.log.tgz is missing in pilot XML
4603145140,expected output group.det-indet.mc15_13TeV.361035.Pythia8EvtGen_A2MSTW2008LO_minbias_inelastic_high.TRTxAOD.e3581_s2876_trt113-02.log.20232706.048764.log.tgz is missing in pilot XML
4603145974,expected output group.det-indet.mc15_13TeV.361035.Pythia8EvtGen_A2MSTW2008LO_minbias_inelastic_high.TRTxAOD.e3581_s2876_trt113-02.log.20232706.048978.log.tgz is missing in pilot XML
4603028412,expected output user.aleopold.hgtd_VBFH125_ZZ4nu_mu200_step3p1.Ntuple.20200108_2254.log.20230638.001735.log.tgz is missing in pilot XML
4602812538,expected output panda.um.user.derue.410470.PhPy8EG.DAOD_TOPQ1.e6337_s3126_r10724_p3832.21290-ttjpsi-EMTopo-4j.log.20227527.003010.log.tgz is missing in pilot XML
4603399793,expected output output.1.064528fa-e2ab-45af-aa1f-ea004bc62c74_80769.pool.root is missing in pilot XML
4602737643,expected output panda.um.user.sbiondi.diboson.363359.e5583_s3126_r10201_p3990_prod_allSys_simpleJER_t2.log.20181057.000624.log.tgz is missing in pilot XML
4603366171,expected output panda.um.user.qhu.data18_hi.HFMuonAna_Jan9_2020.physics_HardProbes.AOD.t0pro22_v01.log.20236988.001555.log.tgz is missing in pilot XML
4603366197,expected output panda.um.user.qhu.data18_hi.HFMuonAna_Jan9_2020.physics_HardProbes.AOD.t0pro22_v01.log.20236988.001562.log.tgz is missing in pilot XML
4603110380,expected output user.sutt.atlas.master.Athena.x86_64-centos7-gcc8-opt.2020-01-07T2133.sutt-2020-01-08.TrigInDetValidation.7.log.20226144.000002.log.tgz is missing in pilot XML
4603395200,expected output output.1.4246fdfc-91c1-48ac-be3e-508d877cd53b_32649.pool.root is missing in pilot XML
4603168282,expected output panda.um.user.lferencz.singletop.410659.e6671_s3126_r10201_p3990_Sys_Lars_mc16d_allSys_simpleJER_t2.log.20179185.000762.log.tgz is missing in pilot XML
4603168262,expected output panda.um.user.lferencz.singletop.410659.e6671_s3126_r10201_p3990_Sys_Lars_mc16d_allSys_simpleJER_t2.log.20179185.000755.log.tgz is missing in pilot XML
4603168268,expected output panda.um.user.lferencz.singletop.410659.e6671_s3126_r10201_p3990_Sys_Lars_mc16d_allSys_simpleJER_t2.log.20179185.000757.log.tgz is missing in pilot XML
4603168241,expected output panda.um.user.lferencz.singletop.410659.e6671_s3126_r10201_p3990_Sys_Lars_mc16d_allSys_simpleJER_t2.log.20179185.000745.log.tgz is missing in pilot XML
4603168243,expected output panda.um.user.lferencz.singletop.410659.e6671_s3126_r10201_p3990_Sys_Lars_mc16d_allSys_simpleJER_t2.log.20179185.000746.log.tgz is missing in pilot XML
4602619360,expected output log.20041827._006025.job.log.tgz.1 is missing in pilot XML
4603341570,expected output output.1.7b411ca6-e9c1-44e9-b3b7-e63e00a8fe1c_7307.pool.root is missing in pilot XML
4602571338,expected output panda.um.user.fkrieter.XAMPP.HadHad.CC_v2.bkg_MC16a.PowHegPy8_ttbar_incl.log.20215563.001576.log.tgz is missing in pilot XML
4603254196,expected output log.20134521._000417.job.log.tgz.1 is missing in pilot XML
4603281485,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004983.log.tgz is missing in pilot XML
4603281488,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004985.log.tgz is missing in pilot XML
4603281491,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004987.log.tgz is missing in pilot XML
4603292626,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004995.log.tgz is missing in pilot XML
4603292630,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004999.log.tgz is missing in pilot XML
4602790387,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004886.log.tgz is missing in pilot XML
4602790389,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004888.log.tgz is missing in pilot XML
4602790390,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004889.log.tgz is missing in pilot XML
4602603469,expected output panda.um.user.haxu.410470.e6337_e5984_s3126_r10724_r10726_p3980.20178714.out._006297.root is missing in pilot XML
4602603470,expected output panda.um.user.haxu.410470.e6337_e5984_s3126_r10724_r10726_p3980.20178714.out._006298.root is missing in pilot XML
4602603471,expected output panda.um.user.haxu.410470.e6337_e5984_s3126_r10724_r10726_p3980.20178714.out._006299.root is missing in pilot XML
4602603473,expected output panda.um.user.haxu.410470.e6337_e5984_s3126_r10724_r10726_p3980.20178714.out._006301.root is missing in pilot XML
4602603479,expected output panda.um.user.haxu.410470.e6337_e5984_s3126_r10724_r10726_p3980.20178714.out._006307.root is missing in pilot XML
4602603480,expected output panda.um.user.haxu.410470.e6337_e5984_s3126_r10724_r10726_p3980.20178714.out._006308.root is missing in pilot XML
4602560076,expected output panda.um.user.juste.364178.mc16d.Wjets.DAOD_TOPQ1.e5340_s3126_r10201_p3830.21.2.87-htztx-2-syst.log.20117062.001890.log.tgz is missing in pilot XML
4602560077,expected output panda.um.user.juste.364178.mc16d.Wjets.DAOD_TOPQ1.e5340_s3126_r10201_p3830.21.2.87-htztx-2-syst.log.20117062.001891.log.tgz is missing in pilot XML
4602560080,expected output panda.um.user.juste.364178.mc16d.Wjets.DAOD_TOPQ1.e5340_s3126_r10201_p3830.21.2.87-htztx-2-syst.log.20117062.001893.log.tgz is missing in pilot XML
4602560085,expected output panda.um.user.juste.364178.mc16d.Wjets.DAOD_TOPQ1.e5340_s3126_r10201_p3830.21.2.87-htztx-2-syst.log.20117062.001898.log.tgz is missing in pilot XML
4602560087,expected output panda.um.user.juste.364178.mc16d.Wjets.DAOD_TOPQ1.e5340_s3126_r10201_p3830.21.2.87-htztx-2-syst.log.20117062.001900.log.tgz is missing in pilot XML
4602560092,expected output panda.um.user.juste.364178.mc16d.Wjets.DAOD_TOPQ1.e5340_s3126_r10201_p3830.21.2.87-htztx-2-syst.log.20117062.001905.log.tgz is missing in pilot XML
4602560095,expected output panda.um.user.juste.364178.mc16d.Wjets.DAOD_TOPQ1.e5340_s3126_r10201_p3830.21.2.87-htztx-2-syst.log.20117062.001908.log.tgz is missing in pilot XML
4602560097,expected output panda.um.user.juste.364178.mc16d.Wjets.DAOD_TOPQ1.e5340_s3126_r10201_p3830.21.2.87-htztx-2-syst.log.20117062.001910.log.tgz is missing in pilot XML
4602674528,expected output log.20156965._010057.job.log.tgz.1 is missing in pilot XML
4603426220,expected output log.20237246._000977.job.log.tgz.1 is missing in pilot XML
4602861134,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10201_r10210_p3832.ReSys2-v1.log.20120813.008159.log.tgz is missing in pilot XML
4602790524,expected output group.perf-muons.XAMPP.LepHad.V30.Sherpa221_Ztautau.log.20230762.004270.log.tgz is missing in pilot XML
4603237460,expected output panda.um.user.jbarkelo.410482.PhPy8EG.DAOD_TOPQ1.e6454_e5984_a875_r9364_r9315_p3832.ReSys2-v1.log.20120714.007903.log.tgz is missing in pilot XML
4602565009,expected output panda.um.user.jbarkelo.410470.PhPy8EG.DAOD_TOPQ1.e6337_s3126_r9364_p3832.ReSys2-v2.log.20163296.010647.log.tgz is missing in pilot XML
4602756738,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10201_r10210_p3832.ReSys2-v1.log.20120813.008132.log.tgz is missing in pilot XML
4602565010,expected output panda.um.user.jbarkelo.410470.PhPy8EG.DAOD_TOPQ1.e6337_s3126_r9364_p3832.ReSys2-v2.log.20163296.010648.log.tgz is missing in pilot XML
4602890739,expected output panda.um.user.jbarkelo.364108.Sherpa.DAOD_TOPQ1.e5271_s3126_r9364_p3830.ReSys2-v1.log.20120728.001100.log.tgz is missing in pilot XML
4603409608,expected output panda.um.user.jbarkelo.410659.PhPy8EG.DAOD_TOPQ1.e6671_s3126_r9364_p3832.ReSys2-v1.log.20120783.000611.log.tgz is missing in pilot XML
4602890737,expected output panda.um.user.jbarkelo.364108.Sherpa.DAOD_TOPQ1.e5271_s3126_r9364_p3830.ReSys2-v1.log.20120728.001098.log.tgz is missing in pilot XML
4602890738,expected output panda.um.user.jbarkelo.364108.Sherpa.DAOD_TOPQ1.e5271_s3126_r9364_p3830.ReSys2-v1.log.20120728.001099.log.tgz is missing in pilot XML
4602890735,expected output panda.um.user.jbarkelo.364108.Sherpa.DAOD_TOPQ1.e5271_s3126_r9364_p3830.ReSys2-v1.log.20120728.001097.log.tgz is missing in pilot XML
4603157386,expected output panda.um.user.jbarkelo.364164.Sherpa.DAOD_TOPQ1.e5340_s3126_r9364_p3830.ReSys2-v1.log.20120719.001343.log.tgz is missing in pilot XML
4603375021,expected output user.navarrjo.21.0.97_Zmumu_josep_v3_p514.log.20243505.000281.log.tgz is missing in pilot XML
4602636722,expected output log.20183149._115612.job.log.tgz.1 is missing in pilot XML
4603417143,expected output panda.um.user.mcfayden.410464.aMcAtNloPy8EvtGen.DAOD_TOPQ1.e6762_a875_r10201_p3832.ttau_2017_tt_11.log.20230462.003643.log.tgz is missing in pilot XML
4602894051,expected output panda.um.user.fkrieter.XAMPP.HadHad.CC_v3.bkg_MC16e.Sherpa221_Ztautau.log.20235106.000971.log.tgz is missing in pilot XML
4602562120,expected output log.20183157._081001.job.log.tgz.1 is missing in pilot XML
4602995681,expected output log.20131581._000107.job.log.tgz.1 is missing in pilot XML
4603377178,expected output user.tlenz.MC15.345499.MadGraphPythia8EvtGen_ZH_4b_EXOT8.s3126_r11620_p3731.log.20226469.000041.log.tgz is missing in pilot XML
4603377177,expected output user.tlenz.MC15.345499.MadGraphPythia8EvtGen_ZH_4b_EXOT8.s3126_r11620_p3731.log.20226469.000040.log.tgz is missing in pilot XML
4603301631,expected output panda.um.user.isanders.20215353._000470.output.root is missing in pilot XML
4603301655,expected output panda.um.user.isanders.20215353._000489.output.root is missing in pilot XML
4603063595,expected output panda.um.user.mcanobre.20228159._000021.output.root is missing in pilot XML
4602604643,expected output panda.um.user.juste.364197.mc16d.Wjets.DAOD_TOPQ1.e5340_s3126_r10201_p3830.21.2.87-htztx-2-syst.log.20117099.000500.log.tgz is missing in pilot XML
4602604650,expected output panda.um.user.juste.364197.mc16d.Wjets.DAOD_TOPQ1.e5340_s3126_r10201_p3830.21.2.87-htztx-2-syst.log.20117099.000504.log.tgz is missing in pilot XML
4602604639,expected output panda.um.user.juste.364197.mc16d.Wjets.DAOD_TOPQ1.e5340_s3126_r10201_p3830.21.2.87-htztx-2-syst.log.20117099.000498.log.tgz is missing in pilot XML
4603314785,expected output output.1.8108ea01-8bc3-43d1-aeda-1d6a9f635d3d_82919.pool.root is missing in pilot XML
4603359016,expected output user.mvanadia.666000.PowhegPythia8EvtGen_A14_ttbar_nonallhadSMT_v11LHE_P8.log.20234360.160120.log.tgz is missing in pilot XML
4602715682,expected output panda.um.user.nkoehler.410470.PhPy8EG.DAOD_TOPQ1.e6337_s3126_r10724_p3832.ttau_2018_tt_12.log.20217284.000878.log.tgz is missing in pilot XML
4603023895,expected output panda.um.user.jbarkelo.20124384._001062.output.root is missing in pilot XML
4603023897,expected output panda.um.user.jbarkelo.20124384._001063.output.root is missing in pilot XML
4603023893,expected output panda.um.user.jbarkelo.20124384._001061.output.root is missing in pilot XML
4603305386,expected output user.mvanadia.411265.PowhegPythia8EvtGen_Monash_ttbar_mt172p5_smt_v12LHE_P8.log.20242571.035677.log.tgz is missing in pilot XML
4602617473,Could not add files to DDM: Details: [u'(cx_Oracle.IntegrityError) ORA-00001: unique constraint (ATLAS_RUCIO.DIDS_PK) violated']Traceback (most recent call last): Details: [u'(cx_Oracle.IntegrityError) ORA-00001: unique constraint (ATLAS_RUCIO.DIDS_PK) violated']
4603026193,expected output panda.um.user.juste.364166.mc16d.Wjets.DAOD_TOPQ1.e5340_s3126_r10201_p3830.21.2.87-htztx-2-syst.log.20117080.001250.log.tgz is missing in pilot XML
4603026195,expected output panda.um.user.juste.364166.mc16d.Wjets.DAOD_TOPQ1.e5340_s3126_r10201_p3830.21.2.87-htztx-2-syst.log.20117080.001251.log.tgz is missing in pilot XML
4602666912,expected output log.20131205._000022.job.log.tgz.1 is missing in pilot XML
4603008843,expected output user.klassen.20191217.mc16_13TeV.364135.Sh221_Ztautau_MAXHTPTV140_280_CFilterBVeto.deriv.DAOD_EXOT5.Skim13_v1.log.20103547.000214.log.tgz is missing in pilot XML
4602613255,expected output user.martis.21.0.97_Zmumu_newmc_v3.log.20228898.006220.log.tgz is missing in pilot XML
4602613285,expected output user.martis.21.0.97_Zmumu_newmc_v3.log.20228898.006229.log.tgz is missing in pilot XML
4603079456,expected output log.19906015._037257.job.log.tgz.1 is missing in pilot XML
4603079451,expected output log.19906015._037252.job.log.tgz.1 is missing in pilot XML
4603079454,expected output log.19906015._037255.job.log.tgz.1 is missing in pilot XML
4603079428,expected output log.19906015._037238.job.log.tgz.1 is missing in pilot XML
4602886655,expected output panda.um.user.jbarkelo.410558.PowhegHerwig7EvtGen.DAOD_TOPQ1.e6366_e5984_a875_r10724_r10726_p3832.ReSys2-v1.log.20120881.004890.log.tgz is missing in pilot XML
4602801635,expected output panda.um.user.haxu.PhPy8EG_A14_ttbar_hdamp258p75_nonallhad.mc16e.MUON5.Ntp_doFilter.log.20178714.006337.log.tgz is missing in pilot XML
